job_title,company_name,required_skills,salary_range,location,experience_required,date_posted,job_url,salary_low,salary_high,salary_low_lpa,salary_high_lpa,salary_clean,min_experience,skills_count
Application Support Engineer,Accenture,"Databricks Analytics, Data Integration, ETL Processes, Cloud Solutions, Problem Solving",Not disclosed,Chennai,5 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/application-support-engineer-accenture-chennai-hyderabadsecunderabad-5-8-years-jobid-9kBDvARLselzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
Data Engineer,Accenture,"Databricks Platform Expertise, Data Pipeline Development, ETL Process Implementation, Data Quality Assurance, Data Governance Practices",Not disclosed,Hyderabad,3 - 6 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-engineer-accenture-hyderabadsecunderabad-3-6-years-jobid-hQIgXNWZjudzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
Custom Software Engineer,Accenture,"Databricks Analytics Platform, Python Programming Language, SQL Programming, Data Integration, ETL Processes",Not disclosed,Chennai,3 - 6 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/custom-software-engineer-accenture-chennai-indore-3-6-years-jobid-RK65M1yX0uVzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
Data Engineer,Accenture,"Databricks Expert, Data Pipeline Development, ETL Implementation, Cloud Platforms (AWS/Azure), Data Modeling",Not disclosed,Indore,7 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-engineer-accenture-indore-7-10-years-jobid-VQSlvuX7ybZzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
Lead Data Scientist,Analytics Vidhya,"Algorithms, Sql, Hadoop, Big Data, Python, Sas, Machine Learning, Nosql",INR 360000 - 680000,Mumbai,5 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/lead-data-scientist-analytics-vidhya-mumbai-5-10-years-jobid-9yCU+Db4vYVzpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,5,8
Big Data Engineer,Analytics Vidhya,"Java, Hadoop, Big Data, Nosql",INR 360000 - 680000,Ahmedabad,3 - 6 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/big-data-engineer-analytics-vidhya-ahmedabad-3-6-years-jobid-MMPr+27vqm9zpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,3,4
Cloud Migration Engineer,Accenture,"Cloud Migration Strategy, Microsoft Azure Databricks, Data Integration Processes, Security Best Practices, Performance Monitoring",Not disclosed,Hyderabad,5 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/cloud-migration-engineer-accenture-hyderabadsecunderabad-5-8-years-jobid-uKJSQWjArFNzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
Data Scientist- Chennai (10+ Years Of Experience),Analytics Vidhya,"Statistical Techniques, Machine Learning, Data Mining, Big Data Platforms, Programming Expertise",Not disclosed,Chennai,10 - 13 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-scientist-chennai-10-years-of-experience-analytics-vidhya-chennai-10-13-years-jobid-0uAyFq6NLqhzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,10,5
Manager- Analytics,Analytics Vidhya,"Python, Sas, Bi, Sql, Sql Programming",INR 360000 - 680000,Bengaluru,5 - 7 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/manager-analytics-analytics-vidhya-bengaluru-5-7-years-jobid-C8KGcRlQ7ldzpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,5,5
Manager- Credit Research - 4+Years-Mumbai Job In Mumbai,Crescendo Global,"Credit Research Knowledge, Financial Analysis Expertise, Data Interpretation Skills, Advanced Excel Proficiency, Leadership Capabilities",Not disclosed,Mumbai,4 - 7 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/manager-credit-research-4years-mumbai-job-in-mumbai-crescendo-global-mumbai-4-7-years-jobid-ncW7ajNdJc9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
Senior Analyst - Billing/Invoicing Lead To Cash,Hcl Technologies,"Billing Processes Expertise, Analytical Skills, Accounting Principles Knowledge, Customer Service Orientation, Reporting Capabilities",Not disclosed,Remote,1 - 3 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-analyst-billinginvoicing-lead-to-cash-hcl-technologies-remote-1-3-years-jobid-__SLASH__7N6RxnxYBhzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
"Data Engineer, Amazon Operations Finance Standardisation And Automation",Amazon,"AWS Data Solutions, Data Modeling Expertise, ETL Pipeline Development, Scripting Languages (Python), Cloud Architecture Design",Not disclosed,Hyderabad,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-engineer-amazon-operations-finance-standardisation-and-automation-amazon-hyderabadsecunderabad-1-4-years-jobid-AvvnYYLgTiJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Data Software Engineer,Analytics Vidhya,"Scala, Sql, Database, Java, Software Engineer, Python, Infrastructure, Database Servers",INR 360000 - 680000,Ahmedabad,3 - 6 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-software-engineer-analytics-vidhya-ahmedabad-3-6-years-jobid-YE1Rz0JJjzNzpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,3,8
Data Scientist,Gujarat Fluorochemicals Ltd,"Algorithms, C, Information Technology, Pmp, Java, Technical Skills, Python, C, Natural Language Processing, Problem Solving, Machine Learning",INR 360000 - 680000,Ahmedabad,5 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-scientist-gujarat-fluorochemicalsltd-ahmedabad-5-8-years-jobid-Eg07TwNnRrlzpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,5,11
Ai Native Product Manager,Leap Finance,"Product Strategy Development, Cross Functional Leadership, Market Analysis Skills, Data Driven Decision Making, Agile Methodologies Expertise",Not disclosed,Remote,2 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/ai-native-product-manager-leap-finance-remote-2-5-years-jobid-iYvVg1mSB31zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
"Data Engineer, Amazon Operations Finance Standardisation And Automation",Amazon,"Data Engineering, AWS Technologies, SQL Expertise, Data Modeling, ETL Pipeline Development",Not disclosed,Hyderabad,3 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-engineer-amazon-operations-finance-standardisation-and-automation-amazon-hyderabadsecunderabad-3-4-years-jobid-9r2e3yFLEUBzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
Senior Executive - Operations And Servic...,Bajaj Finserv,"Service Level Agreements, Data Analysis Skills, Quality Assurance, Team Coordination, Employee Engagement",Not disclosed,India,2 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-executive-operations-and-servic-bajaj-finserv-india-2-4-years-jobid-lUCjiiHbP5BzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
Sr. Data Engineer 6+ Years,Rangam Infotech Pvt. Ltd.,"SQL Performance Tuning, Python Programming, ETL Dataflows Creation, Data Lineage Management, Root Cause Analysis",Not disclosed,Pune,6 - 9 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/sr-data-engineer-6-years-rangam-infotech-pvt-ltd-pune-6-9-years-jobid-58RLd6123sFzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,6,5
Job For The Role Of Hr Admin Mumbai Fort Area Salary 2 To 3.5 Lpa - E105,Seven Consultancy,"Employee Management, Onboarding & Deboarding, Performance Evaluation, Attrition Management, Data Driven HR",Not disclosed,Mumbai,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/job-for-the-role-of-hr-admin-mumbai-fort-area-salary-2-to-35-lpa-e105-seven-consultancy-mumbai-1-4-years-jobid-OMPLAKjJH7tzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Data Scientist,Analytics Vidhya,"Ds, Big Data, Python, Oracle, Mining, Dsp, Bi, Storage, Sql, Database, Hadoop, Crm, Mobile, Machine Learning",INR 360000 - 680000,Gurugram,5 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-gurugram-5-8-years-jobid-ivH9aXUnGjtzpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,5,14
Business Intelligence Analyst,Analytics Vidhya,"Bi, Sql, Database, Hadoop, Python, Mapreduce",INR 360000 - 680000,Mumbai,5 - 8 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/business-intelligence-analyst-analytics-vidhya-mumbai-5-8-years-jobid-br1iNNKJfi9zpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,5,6
"Senior Technical Lead, Smo Pune 399-Development  347-Ranops / Full Time / On-Site",Parallel Wireless,"ELK Stack Expertise, Python Scripting, Telecom Analytics, Leadership Skills, Data Integration",Not disclosed,Pune,10 - 13 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-technical-lead-smo-pune-399-development-347-ranops-full-time-on-site-parallel-wireless-pune-10-13-years-jobid-4yJq88JwgqlzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,10,5
Senior Data Scientist,Analytics Vidhya,"Pig, Big Data, Image Processing, Python, Hive, Algorithms, Data Mining, Bi, D3.js, Hadoop, Natural Language Processing, Sas, Machine Learning, Sqoop",INR 360000 - 680000,Chennai,7 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-data-scientist-analytics-vidhya-chennai-7-10-years-jobid-h3ROeLmDhstzpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,7,14
Senior Solution Architect - Sae,Nvidia,"Solution Designing, Cloud Solutions, Pre Sales Experience, Deep Learning, DevOps Expertise",Not disclosed,Bengaluru,8 - 11 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-solution-architect-sae-nvidia-bengaluru-8-11-years-jobid-Y088ZmhDuyNzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
Data Engineer-Sql-3+Years-Noida Job In,Crescendo Global,"Azure Databricks, Azure Data Factory, SQL Proficiency, Data Pipelines, ETL Processes",Not disclosed,Noida/Greater Noida,3 - 6 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-engineer-sql-3years-noida-job-in-crescendo-global-noidagreater-noida-3-6-years-jobid-NFdmSK6V10NzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
Solution Architect,Tibco,"Citrix Solutions, Business Transformation, Technical Solutions, Stakeholder Management, Cloud Transformation",Not disclosed,Remote,3 - 7 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/solution-architect-tibco-remote-3-7-years-jobid-djneTQaB4ztzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
"Senior Solutions Architect, Cloud Infrastructure And Devops - Nvis",Nvidia,Cloud Infrastructure Management   Kubernetes Container Orchestration   AI/ML Workload Optimization   Networking Fundamentals Knowledge   Python And Bash Scripting,Not disclosed,South Korea,8 - 11 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-solutions-architect-cloud-infrastructure-and-devops-nvis-nvidia-south-korea-8-11-years-jobid-zMt__SLASH__OtfmOY9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,1
"Sr. Leadership Development Business Partner, Selling Partner Services",Amazon,"Leadership Development, Strategic Vision, Data Driven Decision Making, Learning Curriculum Design, Stakeholder Collaboration",Not disclosed,Bengaluru,5 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/sr-leadership-development-business-partner-selling-partner-services-amazon-bengaluru-5-10-years-jobid-SYAmV8i2prlzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
Sr. Ai Analyst  2 To 5 Years  Gurgaon (Hybrid) Job In,Crescendo Global,"AI Based Solutions, Machine Learning Models, Data Analysis Techniques, Python Programming, Generative AI Methods",Not disclosed,Gurugram,2 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/sr-ai-analyst-2-to-5-years-gurgaon-hybrid-job-in-crescendo-global-gurugram-2-5-years-jobid-mFqyHK3tvnVzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
"Sr. Specialist, Product Experience Design (Ux Designer / Researcher)",Master Card,"Digital Product Design, UX Research Methods, Design Thinking Principles, Usability Testing, Prototyping Techniques",Not disclosed,Pune,6 - 9 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/sr-specialist-product-experience-design-ux-designer-researcher-master-card-pune-6-9-years-jobid-TKxsQ5W8WJtzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,6,5
Senior Technical Solutions Engineer - Platform,Databricks,"Technical Support, Python Expertise, Sql Proficiency, Big Data Knowledge, Aws/azure Experience, Scala, Database, Java, Apache, Linux, Hadoop, San, Unix Administration",INR 360000 - 680000,Brazil,3 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-technical-solutions-engineer-platform-databricks-brazil-3-5-years-jobid-xnN5zyfyGp1zpSvf+uAgZw==&source=srp,360000,680000,3.6,6.8,3.6 - 6.8 LPA,3,13
"Aws Senior Ai Specialist Sales  Banking, India & Saarc Region",Amazon,"AI/ML Expertise, C Suite Engagement, Consultative Selling, Business Transformation, AWS Services Knowledge",Not disclosed,Bengaluru,15 - 18 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/aws-senior-ai-specialist-sales-banking-india-saarc-region-amazon-bengaluru-15-18-years-jobid-2mG80gBuEb1zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,15,5
Process Specialist - Industrial Wastewat...,Larsen And Toubro Infotech Ltd,"Chemical Engineering, Process Engineering, Wastewater Treatment, Reaction Engineering, Process Simulation",Not disclosed,India,5 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/process-specialist-industrial-wastewat-larsen-and-toubro-infotech-ltd-india-5-10-years-jobid-7gsrcDtsJ7NzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
"Tipm, Bms & Energy Systems, Global Energy, Sustainability, And Automation",Amazon,"Building Management Systems, Solar Infrastructure Expertise, Energy Management Programs, Technical Program Management, Measurement And Verification",Not disclosed,Bengaluru,3 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/tipm-bms-energy-systems-global-energy-sustainability-and-automation-amazon-bengaluru-3-5-years-jobid-bu9ezaq8cjNzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
"Senior Manager, It Sox Compliance",Nvidia,"SOX Compliance Management, Risk Assessment Strategy, IT Audit Leadership, Project Management Expertise, SAP Technology Knowledge",Not disclosed,United States of America (USA),5 - 12 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-manager-it-sox-compliance-nvidia-united-states-of-america-usa-5-12-years-jobid-Z75kzjDlHLVzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,5,5
Data Engineer(Aws)-7+Yrs-Pan India Job In India,Crescendo Global,"AWS Cloud Technologies, Data Pipeline Optimization, ETL/ELT Workflows, SQL And Python, Big Data Frameworks",Not disclosed,Remote,7 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/data-engineeraws-7yrs-pan-india-job-in-india-crescendo-global-remote-7-10-years-jobid-h6pcut5UBWtzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
Senior Fraud Risk Data Analyst,Rippling,"Fraud Detection Strategies, Data Analysis Techniques, SQL Proficiency, Risk Mitigation, Cross Functional Collaboration",Not disclosed,San Francisco,4 - 7 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/senior-fraud-risk-data-analyst-rippling-san-francisco-bengaluru-4-7-years-jobid-2wl3aK6sdrRzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,4,5
"Mlops Engineer Job In Bangalore, Karntaka, India | Digital Products Development Jobs At Danaher",Danaher Corporation,"Machine Learning Operations, Cloud Management (Azure), Pipeline Automation, Containerization (Docker), CI/CD Deployment",Not disclosed,Bengaluru,8 - 11 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/mlops-engineer-job-in-bangalore-karntaka-india-digital-products-development-jobs-at-danaher-danaher-corporation-bengaluru-france-germany-japan-8-11-years-jobid-s64R6GFTBtJzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
Raw Materials Characterization Engineer Job Details | Exxonmobil,Exxonmobil,"Crude Assay Technologies, Statistical Analysis, Data Management Systems, Analytical Protocols, R&D Initiatives",Not disclosed,Malaysia,1 - 4 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/raw-materials-characterization-engineer-job-details-exxonmobil-exxonmobil-malaysia-1-4-years-jobid-1mtQp+fWhAtzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,1,5
Industry Sales Executive,Peloton Consulting India Private Limited,"Enterprise Sales Skills, Solution Selling Approach, Relationship Building, Strategic Account Management, Oracle Cloud Expertise",Not disclosed,Remote,8 - 9 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/industry-sales-executive-peloton-consulting-india-private-limited-remote-8-9-years-jobid-z74dAt591jZzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
S&C Global Network - Ai - Data Strategy  Consultant,Accenture,"AI Strategy Development, Microsoft Power Platform, Generative AI Concepts, Data Architecture Design, Automation Workflows Creation",Not disclosed,Bengaluru,2 - 3 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/sc-global-network-ai-data-strategy-consultant-accenture-bengaluru-gurugram-mumbai-pune-hyderabadsecunderabad-2-3-years-jobid-XSckOe32A+xzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,2,5
Account Director Law Enforcement,Adobe,"Strategic Account Leadership, Solution Selling Expertise, Complex Negotiation Skills, Federal Procurement Knowledge, Security Compliance Leadership",Not disclosed,Other City(s) in New York,7 - 10 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/account-director-law-enforcement-adobe-other-citys-in-new-york-7-10-years-jobid-DauafUbF5HdzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,7,5
"Internal Audit, Engineering Audit, Associate, Dallas",Goldman Sachs,"Technology Audit Skills, Data Analysis Skills, System Architecture Understanding, Cloud Security Controls, Risk Management Principles",Not disclosed,Dallas,3 - 5 Yrs,2026-03-13,https://www.timesjobs.com/job-detail/internal-audit-engineering-audit-associate-dallas-goldman-sachs-dallas-other-citys-in-new-york-3-5-years-jobid-+jnEITOFwHVzpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,3,5
Sap Fi - Vendor Invoice Management,Wipro,"SAP XECM/VIM Implementation, OpenText Solution Knowledge, Project Management Experience, End To End ERP Solutioning, Team Leadership Skills",Not disclosed,Bengaluru,8 - 12 Yrs,2026-03-11,https://www.timesjobs.com/job-detail/sap-fi-vendor-invoice-management-wipro-bengaluru-8-12-years-jobid-dT+L1E2Zzj9zpSvf+uAgZw==&source=srp,0,0,0.0,0.0,Not disclosed,8,5
